file_path,type,maintainability_index,maintainability_grade,pylint_output
output_files/snippet_1050_original_code.py,original_code,62.18663129719285,A,6.36/10
output_files/snippet_1050_refactored_output.py,refactored_output,64.1393526128493,A,8.00/10
output_files/snippet_1051_original_code.py,original_code,63.571306108172706,A,7.00/10
output_files/snippet_1051_refactored_output.py,refactored_output,63.09909410803034,A,7.78/10
output_files/snippet_1052_original_code.py,original_code,59.647229913145544,A,5.88/10
output_files/snippet_1052_refactored_output.py,refactored_output,59.647229913145544,A,6.47/10
output_files/snippet_1053_original_code.py,original_code,59.736024717239616,A,2.31/10
output_files/snippet_1053_refactored_output.py,refactored_output,59.736024717239616,A,7.69/10
output_files/snippet_1054_original_code.py,original_code,52.37556960629689,A,6.82/10
output_files/snippet_1054_refactored_output.py,refactored_output,52.37556960629689,A,7.73/10
output_files/snippet_1055_original_code.py,original_code,70.09775854209201,A,5.71/10
output_files/snippet_1055_refactored_output.py,refactored_output,70.09775854209201,A,7.14/10
output_files/snippet_1056_original_code.py,original_code,66.48564167496583,A,0.00/10
output_files/snippet_1056_refactored_output.py,refactored_output,67.30995998328862,A,8.00/10
output_files/snippet_1057_original_code.py,original_code,64.58075449948312,A,6.00/10
output_files/snippet_1057_refactored_output.py,refactored_output,64.58075449948312,A,7.00/10
output_files/snippet_1058_original_code.py,original_code,56.70446341073652,A,2.14/10
output_files/snippet_1058_refactored_output.py,refactored_output,55.594453831454146,A,7.50/10
output_files/snippet_1059_original_code.py,original_code,59.848820662510114,A,7.50/10
output_files/snippet_1059_refactored_output.py,refactored_output,62.1335138323543,A,7.78/10
output_files/snippet_1060_original_code.py,original_code,66.06021535463522,A,6.67/10
output_files/snippet_1060_refactored_output.py,refactored_output,78.1265408788172,A,5.00/10
output_files/snippet_1061_original_code.py,original_code,56.35699893255688,A,7.37/10
output_files/snippet_1061_refactored_output.py,refactored_output,50.77445711470087,A,8.15/10
output_files/snippet_1062_original_code.py,original_code,55.804690752857766,A,2.63/10
output_files/snippet_1062_refactored_output.py,refactored_output,55.31875427971255,A,8.50/10
output_files/snippet_1063_original_code.py,original_code,72.82491762469213,A,0.00/10
output_files/snippet_1063_refactored_output.py,refactored_output,84.58174335197131,A,3.33/10
output_files/snippet_1064_original_code.py,original_code,60.283933153930725,A,6.67/10
output_files/snippet_1064_refactored_output.py,refactored_output,60.596099937284535,A,6.92/10
output_files/snippet_1065_original_code.py,original_code,62.50867815768357,A,7.00/10
output_files/snippet_1065_refactored_output.py,refactored_output,61.062322628221125,A,7.50/10
output_files/snippet_1066_original_code.py,original_code,57.3523968819422,A,8.50/10
output_files/snippet_1066_refactored_output.py,refactored_output,60.57880470161731,A,8.82/10
output_files/snippet_1067_original_code.py,original_code,62.30733361634816,A,5.56/10
output_files/snippet_1067_refactored_output.py,refactored_output,62.30733361634816,A,5.56/10
output_files/snippet_1068_original_code.py,original_code,59.655066805860926,A,5.45/10
output_files/snippet_1068_refactored_output.py,refactored_output,59.7394850315878,A,8.18/10
output_files/snippet_1069_original_code.py,original_code,54.90041281619577,A,7.50/10
output_files/snippet_1069_refactored_output.py,refactored_output,54.90041281619577,A,7.92/10
output_files/snippet_1070_original_code.py,original_code,69.48556816900032,A,2.00/10
output_files/snippet_1070_refactored_output.py,refactored_output,69.62007109297693,A,6.67/10
output_files/snippet_1071_original_code.py,original_code,72.82491762469213,A,4.29/10
output_files/snippet_1071_refactored_output.py,refactored_output,71.55988337877561,A,7.50/10
output_files/snippet_1072_original_code.py,original_code,68.43145617991885,A,3.75/10
output_files/snippet_1072_refactored_output.py,refactored_output,78.99861514145327,A,3.33/10
output_files/snippet_1073_original_code.py,original_code,67.03732138706349,A,5.56/10
output_files/snippet_1073_refactored_output.py,refactored_output,67.03732138706349,A,7.78/10
output_files/snippet_1074_original_code.py,original_code,76.60400585645388,A,3.68/10
output_files/snippet_1074_refactored_output.py,refactored_output,59.630842472385226,A,7.04/10
output_files/snippet_1075_original_code.py,original_code,66.13265694213442,A,2.22/10
output_files/snippet_1075_refactored_output.py,refactored_output,66.13265694213442,A,7.78/10
output_files/snippet_1076_original_code.py,original_code,62.71551843806772,A,0.00/10
output_files/snippet_1076_refactored_output.py,refactored_output,62.71551843806772,A,6.67/10
output_files/snippet_1077_original_code.py,original_code,62.33045325030248,A,5.00/10
output_files/snippet_1077_refactored_output.py,refactored_output,58.435938321368866,A,7.50/10
output_files/snippet_1078_original_code.py,original_code,68.1720830377643,A,0.00/10
output_files/snippet_1078_refactored_output.py,refactored_output,73.47370629188936,A,2.50/10
output_files/snippet_1079_original_code.py,original_code,56.650946587642274,A,5.00/10
output_files/snippet_1079_refactored_output.py,refactored_output,56.650946587642274,A,7.73/10
output_files/snippet_1080_original_code.py,original_code,61.42507054346221,A,7.69/10
output_files/snippet_1080_refactored_output.py,refactored_output,61.42507054346221,A,8.46/10
output_files/snippet_1081_original_code.py,original_code,58.01590134518628,A,4.58/10
output_files/snippet_1081_refactored_output.py,refactored_output,57.629166660257546,A,6.40/10
output_files/snippet_1082_original_code.py,original_code,52.00947237023384,A,6.96/10
output_files/snippet_1082_refactored_output.py,refactored_output,54.33168513054632,A,7.22/10
output_files/snippet_1083_original_code.py,original_code,58.42686953252621,A,3.85/10
output_files/snippet_1083_refactored_output.py,refactored_output,58.42686953252621,A,8.46/10
output_files/snippet_1084_original_code.py,original_code,70.44404409360986,A,6.25/10
output_files/snippet_1084_refactored_output.py,refactored_output,78.45287306850658,A,0.00/10
output_files/snippet_1085_original_code.py,original_code,63.256686907683076,A,6.15/10
output_files/snippet_1085_refactored_output.py,refactored_output,60.72352175876513,A,6.67/10
output_files/snippet_1086_original_code.py,original_code,67.01977954007292,A,1.00/10
output_files/snippet_1086_refactored_output.py,refactored_output,66.99166367101982,A,8.18/10
output_files/snippet_1087_original_code.py,original_code,62.858506418268924,A,6.00/10
output_files/snippet_1087_refactored_output.py,refactored_output,62.39275600330484,A,7.78/10
output_files/snippet_1088_original_code.py,original_code,63.811640941072774,A,0.00/10
output_files/snippet_1088_refactored_output.py,refactored_output,62.98732263274997,A,5.83/10
output_files/snippet_1089_original_code.py,original_code,46.05104814271679,A,9.03/10
output_files/snippet_1089_refactored_output.py,refactored_output,45.7189801203671,A,9.35/10
output_files/snippet_1090_original_code.py,original_code,51.39480587019831,A,7.27/10
output_files/snippet_1090_refactored_output.py,refactored_output,49.67739745886566,A,8.46/10
output_files/snippet_1091_original_code.py,original_code,55.755535268257475,A,6.50/10
output_files/snippet_1091_refactored_output.py,refactored_output,55.836775133919225,A,6.11/10
output_files/snippet_1092_original_code.py,original_code,56.13598501305888,A,7.06/10
output_files/snippet_1092_refactored_output.py,refactored_output,55.44159612735254,A,7.89/10
output_files/snippet_1093_original_code.py,original_code,60.406629587197656,A,2.31/10
output_files/snippet_1093_refactored_output.py,refactored_output,58.83958302505939,A,8.57/10
output_files/snippet_1094_original_code.py,original_code,62.80902285878044,A,3.00/10
output_files/snippet_1094_refactored_output.py,refactored_output,69.37568035882204,A,0.00/10
output_files/snippet_1095_original_code.py,original_code,66.45365197511339,A,2.73/10
output_files/snippet_1095_refactored_output.py,refactored_output,70.73561630531078,A,5.71/10
output_files/snippet_1096_original_code.py,original_code,61.904787952659255,A,2.00/10
output_files/snippet_1096_refactored_output.py,refactored_output,61.904787952659255,A,8.00/10
output_files/snippet_1097_original_code.py,original_code,62.595143521215576,A,7.14/10
output_files/snippet_1097_refactored_output.py,refactored_output,60.35567088692287,A,7.22/10
output_files/snippet_1098_original_code.py,original_code,62.22957242912339,A,3.57/10
output_files/snippet_1098_refactored_output.py,refactored_output,65.92839118852774,A,7.00/10
output_files/snippet_1099_original_code.py,original_code,48.046206133199085,A,4.38/10
output_files/snippet_1099_refactored_output.py,refactored_output,48.046206133199085,A,9.06/10
output_files/snippet_1100_original_code.py,original_code,65.53050922528692,A,6.00/10
output_files/snippet_1100_refactored_output.py,refactored_output,64.62757067977226,A,6.36/10
output_files/snippet_1101_original_code.py,original_code,100.0,A,0.00/10
output_files/snippet_1101_refactored_output.py,refactored_output,100.0,A,6.00/10
output_files/snippet_1102_original_code.py,original_code,100.0,A,1.54/10
output_files/snippet_1102_refactored_output.py,refactored_output,100.0,A,6.92/10
output_files/snippet_1103_original_code.py,original_code,100.0,A,2.94/10
output_files/snippet_1103_refactored_output.py,refactored_output,100.0,A,3.75/10
output_files/snippet_1104_original_code.py,original_code,57.1510443697221,A,5.00/10
output_files/snippet_1104_refactored_output.py,refactored_output,67.57345693914716,A,7.50/10
output_files/snippet_1105_original_code.py,original_code,82.91809110823527,A,5.56/10
output_files/snippet_1105_refactored_output.py,refactored_output,82.91809110823527,A,7.78/10
output_files/snippet_1106_original_code.py,original_code,57.32576466611194,A,7.65/10
output_files/snippet_1106_refactored_output.py,refactored_output,57.32576466611194,A,8.24/10
output_files/snippet_1107_original_code.py,original_code,57.5421051580375,A,5.00/10
output_files/snippet_1107_refactored_output.py,refactored_output,54.87332783636378,A,0.00/10
output_files/snippet_1108_original_code.py,original_code,59.03011110651849,A,4.67/10
output_files/snippet_1108_refactored_output.py,refactored_output,58.64335720247774,A,7.14/10
output_files/snippet_1109_original_code.py,original_code,49.63160757893216,A,5.71/10
output_files/snippet_1109_refactored_output.py,refactored_output,,"invalid syntax (<unknown>, line 1)",No rating found
output_files/snippet_1110_original_code.py,original_code,70.29958409708763,A,6.25/10
output_files/snippet_1110_refactored_output.py,refactored_output,65.66795629228119,A,8.00/10
output_files/snippet_1111_original_code.py,original_code,71.6943863027522,A,2.50/10
output_files/snippet_1111_refactored_output.py,refactored_output,70.00859375530068,A,5.00/10
output_files/snippet_1112_original_code.py,original_code,66.20596070396444,A,0.00/10
output_files/snippet_1112_refactored_output.py,refactored_output,70.0472090965681,A,5.00/10
output_files/snippet_1113_original_code.py,original_code,56.82950151917313,A,0.83/10
output_files/snippet_1113_refactored_output.py,refactored_output,56.82950151917313,A,5.83/10
output_files/snippet_1114_original_code.py,original_code,85.39382780177982,A,3.20/10
output_files/snippet_1114_refactored_output.py,refactored_output,60.55356329498457,A,4.00/10
output_files/snippet_1115_original_code.py,original_code,83.06006596550104,A,0.00/10
output_files/snippet_1115_refactored_output.py,refactored_output,84.1048191720485,A,0.43/10
output_files/snippet_1116_original_code.py,original_code,65.2439694389588,A,6.67/10
output_files/snippet_1116_refactored_output.py,refactored_output,64.24581718535835,A,8.00/10
output_files/snippet_1117_original_code.py,original_code,60.78793264584295,A,5.79/10
output_files/snippet_1117_refactored_output.py,refactored_output,60.03299032474452,A,0.00/10
output_files/snippet_1118_original_code.py,original_code,64.20764547782572,A,1.00/10
output_files/snippet_1118_refactored_output.py,refactored_output,64.20764547782572,A,8.00/10
output_files/snippet_1119_original_code.py,original_code,62.96459118405373,A,5.56/10
output_files/snippet_1119_refactored_output.py,refactored_output,62.96459118405373,A,7.78/10
output_files/snippet_1120_original_code.py,original_code,71.00514599442104,A,4.00/10
output_files/snippet_1120_refactored_output.py,refactored_output,71.76630155993837,A,6.67/10
output_files/snippet_1121_original_code.py,original_code,56.31221066043719,A,3.08/10
output_files/snippet_1121_refactored_output.py,refactored_output,56.58138098555164,A,8.67/10
output_files/snippet_1122_original_code.py,original_code,61.16040241914258,A,7.00/10
output_files/snippet_1122_refactored_output.py,refactored_output,61.16040241914258,A,7.50/10
output_files/snippet_1123_original_code.py,original_code,58.39482859781578,A,7.50/10
output_files/snippet_1123_refactored_output.py,refactored_output,58.95372798848582,A,8.00/10
output_files/snippet_1124_original_code.py,original_code,50.48844874594245,A,0.00/10
output_files/snippet_1124_refactored_output.py,refactored_output,51.258592446055886,A,5.93/10
output_files/snippet_1125_original_code.py,original_code,64.45570486333857,A,3.33/10
output_files/snippet_1125_refactored_output.py,refactored_output,63.697405527484015,A,8.46/10
output_files/snippet_1126_original_code.py,original_code,59.61948510249999,A,4.12/10
output_files/snippet_1126_refactored_output.py,refactored_output,59.61948510249999,A,4.71/10
output_files/snippet_1127_original_code.py,original_code,59.736024717239616,A,3.85/10
output_files/snippet_1127_refactored_output.py,refactored_output,58.87960386023275,A,8.46/10
output_files/snippet_1128_original_code.py,original_code,49.24432778115205,A,6.30/10
output_files/snippet_1128_refactored_output.py,refactored_output,48.77738077475288,A,6.07/10
output_files/snippet_1129_original_code.py,original_code,70.09558935001436,A,5.71/10
output_files/snippet_1129_refactored_output.py,refactored_output,71.55596421153575,A,5.00/10
output_files/snippet_1130_original_code.py,original_code,68.11826992730242,A,0.00/10
output_files/snippet_1130_refactored_output.py,refactored_output,68.11826992730242,A,6.67/10
output_files/snippet_1131_original_code.py,original_code,53.684970858269274,A,8.26/10
output_files/snippet_1131_refactored_output.py,refactored_output,51.80731228359298,A,8.08/10
output_files/snippet_1132_original_code.py,original_code,65.40336029207882,A,4.55/10
output_files/snippet_1132_refactored_output.py,refactored_output,69.68532462227621,A,4.29/10
output_files/snippet_1133_original_code.py,original_code,67.70795986312376,A,1.11/10
output_files/snippet_1133_refactored_output.py,refactored_output,68.3065859617409,A,7.14/10
output_files/snippet_1134_original_code.py,original_code,58.35470193372222,A,3.57/10
output_files/snippet_1134_refactored_output.py,refactored_output,57.743284365050485,A,8.00/10
output_files/snippet_1135_original_code.py,original_code,54.68065819341708,A,1.43/10
output_files/snippet_1135_refactored_output.py,refactored_output,54.68065819341708,A,5.71/10
output_files/snippet_1136_original_code.py,original_code,56.81420219490266,A,7.86/10
output_files/snippet_1136_refactored_output.py,refactored_output,56.859488077370685,A,8.57/10
output_files/snippet_1137_original_code.py,original_code,71.2415870665068,A,2.50/10
output_files/snippet_1137_refactored_output.py,refactored_output,75.69425302778218,A,6.00/10
output_files/snippet_1138_original_code.py,original_code,54.90395210652054,A,4.12/10
output_files/snippet_1138_refactored_output.py,refactored_output,54.90395210652054,A,8.24/10
output_files/snippet_1139_original_code.py,original_code,70.32665215562193,A,0.00/10
output_files/snippet_1139_refactored_output.py,refactored_output,68.43145617991885,A,5.00/10
output_files/snippet_1140_original_code.py,original_code,48.11393484354701,A,7.50/10
output_files/snippet_1140_refactored_output.py,refactored_output,,"invalid syntax (<unknown>, line 1)",No rating found
output_files/snippet_1141_original_code.py,original_code,62.20515759819453,A,2.86/10
output_files/snippet_1141_refactored_output.py,refactored_output,62.20515759819453,A,3.57/10
output_files/snippet_1142_original_code.py,original_code,65.274559393729,A,3.33/10
output_files/snippet_1142_refactored_output.py,refactored_output,64.27640714012855,A,5.56/10
output_files/snippet_1143_original_code.py,original_code,70.50137043534603,A,0.00/10
output_files/snippet_1143_refactored_output.py,refactored_output,66.5025487854935,A,0.00/10
output_files/snippet_1144_original_code.py,original_code,57.501751143890836,A,4.21/10
output_files/snippet_1144_refactored_output.py,refactored_output,53.75796173234864,A,0.43/10
output_files/snippet_1145_original_code.py,original_code,55.9011027179925,A,7.33/10
output_files/snippet_1145_refactored_output.py,refactored_output,55.9011027179925,A,8.00/10
output_files/snippet_1146_original_code.py,original_code,61.744392396676375,A,5.00/10
output_files/snippet_1146_refactored_output.py,refactored_output,61.744392396676375,A,6.00/10
output_files/snippet_1147_original_code.py,original_code,66.43655469267983,A,2.50/10
output_files/snippet_1147_refactored_output.py,refactored_output,61.702504040244975,A,5.38/10
output_files/snippet_1148_original_code.py,original_code,64.89570833128552,A,6.25/10
output_files/snippet_1148_refactored_output.py,refactored_output,64.89570833128552,A,7.50/10
output_files/snippet_1149_original_code.py,original_code,57.93967973241447,A,8.46/10
output_files/snippet_1149_refactored_output.py,refactored_output,60.04749572008214,A,6.15/10
output_files/snippet_1150_original_code.py,original_code,57.27544829451843,A,6.88/10
output_files/snippet_1150_refactored_output.py,refactored_output,56.701109772046934,A,8.24/10
output_files/snippet_1151_original_code.py,original_code,60.05592580924139,A,6.36/10
output_files/snippet_1151_refactored_output.py,refactored_output,61.52690574977678,A,7.00/10
output_files/snippet_1152_original_code.py,original_code,59.83846271277642,A,6.15/10
output_files/snippet_1152_refactored_output.py,refactored_output,55.27400636526359,A,7.37/10
output_files/snippet_1153_original_code.py,original_code,81.99083716851001,A,0.00/10
output_files/snippet_1153_refactored_output.py,refactored_output,75.28967674449181,A,2.86/10
output_files/snippet_1154_original_code.py,original_code,65.94488884945712,A,5.45/10
output_files/snippet_1154_refactored_output.py,refactored_output,66.70539776177246,A,6.00/10
output_files/snippet_1155_original_code.py,original_code,50.28594417180312,A,6.43/10
output_files/snippet_1155_refactored_output.py,refactored_output,50.28594417180312,A,8.57/10
output_files/snippet_1156_original_code.py,original_code,55.527647808880644,A,4.44/10
output_files/snippet_1156_refactored_output.py,refactored_output,55.49579127728986,A,7.78/10
output_files/snippet_1157_original_code.py,original_code,60.90147847632791,A,6.00/10
output_files/snippet_1157_refactored_output.py,refactored_output,60.90147847632791,A,8.00/10
output_files/snippet_1158_original_code.py,original_code,70.30954116963326,A,5.56/10
output_files/snippet_1158_refactored_output.py,refactored_output,79.60783978179059,A,5.00/10
output_files/snippet_1159_original_code.py,original_code,50.030859283290916,A,7.86/10
output_files/snippet_1159_refactored_output.py,refactored_output,50.030859283290916,A,8.21/10
output_files/snippet_1160_original_code.py,original_code,59.11363534921315,A,8.18/10
output_files/snippet_1160_refactored_output.py,refactored_output,60.58550741598858,A,7.69/10
output_files/snippet_1161_original_code.py,original_code,64.54824568180848,A,2.50/10
output_files/snippet_1161_refactored_output.py,refactored_output,64.54824568180848,A,6.25/10
output_files/snippet_1162_original_code.py,original_code,65.28856543429343,A,0.00/10
output_files/snippet_1162_refactored_output.py,refactored_output,63.174573895527224,A,5.56/10
output_files/snippet_1163_original_code.py,original_code,59.04216127093991,A,5.56/10
output_files/snippet_1163_refactored_output.py,refactored_output,59.04216127093991,A,6.67/10
output_files/snippet_1164_original_code.py,original_code,48.86733851821133,A,6.36/10
output_files/snippet_1164_refactored_output.py,refactored_output,62.14625590893147,A,4.44/10
output_files/snippet_1165_original_code.py,original_code,61.64867973910225,A,4.00/10
output_files/snippet_1165_refactored_output.py,refactored_output,64.54383583405765,A,3.75/10
output_files/snippet_1166_original_code.py,original_code,81.85633424453339,A,0.00/10
output_files/snippet_1166_refactored_output.py,refactored_output,73.77032868739624,A,5.56/10
output_files/snippet_1167_original_code.py,original_code,69.41026820892304,A,4.29/10
output_files/snippet_1167_refactored_output.py,refactored_output,69.41026820892304,A,7.14/10
output_files/snippet_1168_original_code.py,original_code,65.6619697891419,A,4.00/10
output_files/snippet_1168_refactored_output.py,refactored_output,59.68444436303263,A,7.89/10
output_files/snippet_1169_original_code.py,original_code,64.32120193936197,A,0.00/10
output_files/snippet_1169_refactored_output.py,refactored_output,65.14552024768477,A,7.27/10
output_files/snippet_1170_original_code.py,original_code,60.32654389933906,A,4.00/10
output_files/snippet_1170_refactored_output.py,refactored_output,59.613653176347064,A,4.55/10
output_files/snippet_1171_original_code.py,original_code,60.27006586877807,A,5.71/10
output_files/snippet_1171_refactored_output.py,refactored_output,59.99342654324018,A,5.71/10
output_files/snippet_1172_original_code.py,original_code,60.41283287930535,A,6.88/10
output_files/snippet_1172_refactored_output.py,refactored_output,57.426492749794704,A,7.27/10
output_files/snippet_1173_original_code.py,original_code,76.28570514245513,A,0.00/10
output_files/snippet_1173_refactored_output.py,refactored_output,76.28570514245513,A,4.29/10
output_files/snippet_1174_original_code.py,original_code,79.87684562974381,A,2.00/10
output_files/snippet_1174_refactored_output.py,refactored_output,79.87684562974381,A,6.00/10
output_files/snippet_1175_original_code.py,original_code,55.58996905151242,A,6.11/10
output_files/snippet_1175_refactored_output.py,refactored_output,55.58996905151242,A,8.33/10
output_files/snippet_1176_original_code.py,original_code,62.10886467197826,A,7.00/10
output_files/snippet_1176_refactored_output.py,refactored_output,62.10886467197826,A,8.00/10
output_files/snippet_1177_original_code.py,original_code,52.29215603786333,A,7.37/10
output_files/snippet_1177_refactored_output.py,refactored_output,52.29215603786333,A,8.95/10
output_files/snippet_1178_original_code.py,original_code,57.025722053575755,A,2.86/10
output_files/snippet_1178_refactored_output.py,refactored_output,57.025722053575755,A,8.57/10
output_files/snippet_1179_original_code.py,original_code,65.04583351403396,A,1.11/10
output_files/snippet_1179_refactored_output.py,refactored_output,65.04583351403396,A,7.78/10
output_files/snippet_1180_original_code.py,original_code,73.041182281749,A,0.00/10
output_files/snippet_1180_refactored_output.py,refactored_output,73.041182281749,A,8.00/10
output_files/snippet_1181_original_code.py,original_code,100.0,A,2.50/10
output_files/snippet_1181_refactored_output.py,refactored_output,100.0,A,6.00/10
output_files/snippet_1182_original_code.py,original_code,56.40047566215987,A,8.24/10
output_files/snippet_1182_refactored_output.py,refactored_output,54.722161738944074,A,8.50/10
output_files/snippet_1183_original_code.py,original_code,67.59255699520756,A,0.00/10
output_files/snippet_1183_refactored_output.py,refactored_output,66.6896184496929,A,8.18/10
output_files/snippet_1184_original_code.py,original_code,79.87684562974381,A,0.00/10
output_files/snippet_1184_refactored_output.py,refactored_output,66.8241213736695,A,3.75/10
output_files/snippet_1185_original_code.py,original_code,63.049067792250426,A,6.67/10
output_files/snippet_1185_refactored_output.py,refactored_output,63.049067792250426,A,7.50/10
output_files/snippet_1186_original_code.py,original_code,62.12171822123631,A,6.67/10
output_files/snippet_1186_refactored_output.py,refactored_output,61.12356596763585,A,8.00/10
output_files/snippet_1187_original_code.py,original_code,58.1796817231132,A,8.00/10
output_files/snippet_1187_refactored_output.py,refactored_output,56.496706036381404,A,8.67/10
output_files/snippet_1188_original_code.py,original_code,66.84685459352403,A,6.67/10
output_files/snippet_1188_refactored_output.py,refactored_output,61.76456079276053,A,8.00/10
output_files/snippet_1189_original_code.py,original_code,52.445681194755956,A,0.00/10
output_files/snippet_1189_refactored_output.py,refactored_output,51.93346541430071,A,7.22/10
output_files/snippet_1190_original_code.py,original_code,52.03690147277641,A,7.62/10
output_files/snippet_1190_refactored_output.py,refactored_output,48.551900760177304,A,7.24/10
output_files/snippet_1191_original_code.py,original_code,69.41026820892304,A,4.29/10
output_files/snippet_1191_refactored_output.py,refactored_output,64.89657652772547,A,6.36/10
output_files/snippet_1192_original_code.py,original_code,56.20041431753455,A,3.53/10
output_files/snippet_1192_refactored_output.py,refactored_output,54.60553653203655,A,8.00/10
output_files/snippet_1193_original_code.py,original_code,67.82392493222504,A,1.67/10
output_files/snippet_1193_refactored_output.py,refactored_output,77.0617492629649,A,4.00/10
output_files/snippet_1194_original_code.py,original_code,77.97266986825235,A,2.14/10
output_files/snippet_1194_refactored_output.py,refactored_output,80.41635927137014,A,7.50/10
output_files/snippet_1195_original_code.py,original_code,63.75578976757906,A,2.50/10
output_files/snippet_1195_refactored_output.py,refactored_output,60.99758843806232,A,4.00/10
output_files/snippet_1196_original_code.py,original_code,55.43404610222109,A,8.26/10
output_files/snippet_1196_refactored_output.py,refactored_output,54.541243842389925,A,0.00/10
output_files/snippet_1197_original_code.py,original_code,50.0422300150224,A,7.83/10
output_files/snippet_1197_refactored_output.py,refactored_output,50.0422300150224,A,8.70/10
output_files/snippet_1198_original_code.py,original_code,65.53786321605543,A,7.00/10
output_files/snippet_1198_refactored_output.py,refactored_output,65.53786321605543,A,8.00/10
output_files/snippet_1199_original_code.py,original_code,51.48076825121063,A,5.42/10
output_files/snippet_1199_refactored_output.py,refactored_output,51.48076825121063,A,6.67/10
output_files/snippet_1200_original_code.py,original_code,62.865196482475824,A,7.27/10
output_files/snippet_1200_refactored_output.py,refactored_output,62.865196482475824,A,8.18/10
output_files/snippet_1201_original_code.py,original_code,63.62298122972582,A,2.50/10
output_files/snippet_1201_refactored_output.py,refactored_output,63.62298122972582,A,8.33/10
output_files/snippet_1202_original_code.py,original_code,55.18121794324616,A,2.86/10
output_files/snippet_1202_refactored_output.py,refactored_output,54.775644909557435,A,7.50/10
output_files/snippet_1203_original_code.py,original_code,58.85242860134799,A,8.50/10
output_files/snippet_1203_refactored_output.py,refactored_output,,"invalid syntax (<unknown>, line 1)",No rating found
output_files/snippet_1204_original_code.py,original_code,88.49127865684163,A,7.00/10
output_files/snippet_1204_refactored_output.py,refactored_output,61.826543573952,A,7.14/10
output_files/snippet_1205_original_code.py,original_code,50.153327498352674,A,6.00/10
output_files/snippet_1205_refactored_output.py,refactored_output,49.73994606986216,A,8.10/10
output_files/snippet_1206_original_code.py,original_code,54.54922910017088,A,8.57/10
output_files/snippet_1206_refactored_output.py,refactored_output,54.54922910017088,A,9.05/10
output_files/snippet_1207_original_code.py,original_code,54.20817501402699,A,7.27/10
output_files/snippet_1207_refactored_output.py,refactored_output,54.20817501402699,A,7.73/10
output_files/snippet_1208_original_code.py,original_code,65.3336896308055,A,5.56/10
output_files/snippet_1208_refactored_output.py,refactored_output,63.43259883169038,A,7.27/10
output_files/snippet_1209_original_code.py,original_code,64.44267908572098,A,2.00/10
output_files/snippet_1209_refactored_output.py,refactored_output,61.82261997205236,A,4.62/10
output_files/snippet_1210_original_code.py,original_code,95.70958870982994,A,4.00/10
output_files/snippet_1210_refactored_output.py,refactored_output,95.70958870982994,A,6.00/10
output_files/snippet_1211_original_code.py,original_code,61.43607441306951,A,0.00/10
output_files/snippet_1211_refactored_output.py,refactored_output,62.49429339868898,A,7.78/10
output_files/snippet_1212_original_code.py,original_code,69.3113889160328,A,5.00/10
output_files/snippet_1212_refactored_output.py,refactored_output,74.41979541019013,A,3.33/10
output_files/snippet_1213_original_code.py,original_code,64.05528910389924,A,5.56/10
output_files/snippet_1213_refactored_output.py,refactored_output,63.07387279189047,A,7.78/10
output_files/snippet_1214_original_code.py,original_code,76.42020806643173,A,2.86/10
output_files/snippet_1214_refactored_output.py,refactored_output,76.42020806643173,A,5.71/10
output_files/snippet_1215_original_code.py,original_code,59.86987319890885,A,3.08/10
output_files/snippet_1215_refactored_output.py,refactored_output,59.86987319890885,A,6.92/10
output_files/snippet_1216_original_code.py,original_code,55.57061453241353,A,6.36/10
output_files/snippet_1216_refactored_output.py,refactored_output,56.011330470007245,A,7.14/10
output_files/snippet_1217_original_code.py,original_code,53.79682438333693,A,7.78/10
output_files/snippet_1217_refactored_output.py,refactored_output,53.79682438333693,A,8.33/10
output_files/snippet_1218_original_code.py,original_code,65.68029284925473,A,4.55/10
output_files/snippet_1218_refactored_output.py,refactored_output,65.68029284925473,A,6.36/10
output_files/snippet_1219_original_code.py,original_code,68.6892962243129,A,0.00/10
output_files/snippet_1219_refactored_output.py,refactored_output,64.08974849585466,A,6.67/10
output_files/snippet_1220_original_code.py,original_code,72.95942054866873,A,0.00/10
output_files/snippet_1220_refactored_output.py,refactored_output,66.717734318746,A,7.78/10
output_files/snippet_1221_original_code.py,original_code,55.795966056895224,A,7.37/10
output_files/snippet_1221_refactored_output.py,refactored_output,55.795966056895224,A,8.95/10
output_files/snippet_1222_original_code.py,original_code,66.93148188309242,A,4.29/10
output_files/snippet_1222_refactored_output.py,refactored_output,66.93148188309242,A,5.71/10
output_files/snippet_1223_original_code.py,original_code,100.0,A,0.00/10
output_files/snippet_1223_refactored_output.py,refactored_output,100.0,A,2.50/10
output_files/snippet_1224_original_code.py,original_code,59.807438926875264,A,6.11/10
output_files/snippet_1224_refactored_output.py,refactored_output,55.62165495791594,A,7.86/10
output_files/snippet_1225_original_code.py,original_code,63.83975681012588,A,0.00/10
output_files/snippet_1225_refactored_output.py,refactored_output,63.83975681012588,A,4.44/10
output_files/snippet_1226_original_code.py,original_code,100.0,A,2.00/10
output_files/snippet_1226_refactored_output.py,refactored_output,100.0,A,5.00/10
output_files/snippet_1227_original_code.py,original_code,63.389258843625385,A,3.08/10
output_files/snippet_1227_refactored_output.py,refactored_output,63.389258843625385,A,7.69/10
output_files/snippet_1228_original_code.py,original_code,59.59238421451759,A,4.71/10
output_files/snippet_1228_refactored_output.py,refactored_output,59.59238421451759,A,5.29/10
output_files/snippet_1229_original_code.py,original_code,60.24516510981634,A,4.55/10
